Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,limited-adult-2_train_2.csv,limited-adult-2_test_2.csv,0,2700,3,0.42,10800,0.1462888888888889,1.0,0.7477777777777778,0.4236462959810581,0.0,0.2118231479905291,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7477777777777778,0.423041762358135,0.0,0.2115208811790675,0.0,"Any[Any[(1, :relationship, ""Any[]""), (2, :workclass, ""Any[]""), (3, :workclass, ""Any[]""), (4, :native_country, ""Any[]""), (5, :race, ""Any[]""), (6, :native_country, ""Any[]""), (7, :occupation, ""Any[]"")], Any[(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0)]]"
MIP_DIDI,limited-adult-2_train_2.csv,limited-adult-2_test_2.csv,0,2700,3,0.56,10800,0.1109777777777779,1.0,0.7477777777777778,0.4236462959810581,0.0,0.2118231479905291,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7477777777777778,0.423041762358135,0.0,0.2115208811790675,0.0,"Any[Any[(1, :relationship, ""Any[]""), (2, :workclass, ""Any[]""), (3, :workclass, ""Any[]""), (4, :native_country, ""Any[]""), (5, :race, ""Any[]""), (6, :native_country, ""Any[]""), (7, :occupation, ""Any[]"")], Any[(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0)]]"
MIP_DIDI,limited-adult-2_train_4.csv,limited-adult-2_test_4.csv,0,2700,2,0.14,10800,0.1928538126361603,0.7175753700580227,0.7770370370370371,0.3958333333333333,0.0078976034858388,0.1979166666666666,0.0039488017429193,0.7760243999469566,0.4003642966787216,0.0095533995540173,0.2001821483393608,0.0047766997770087,0.77,0.3946078431372548,0.014297385620915,0.1973039215686274,0.0071486928104575,"Any[Any[(1, :relationship, ""Any[6]""), (2, :education, ""Any[2, 5]""), (3, :education, ""Any[5]"")], Any[(1, 1.0), (2, -0.0), (3, 1.0), (4, -0.0)]]"
MIP_DIDI,limited-adult-2_train_5.csv,limited-adult-2_test_5.csv,0,2700,3,0.7,10800,0.0738188967531662,1.0,0.7562962962962962,0.3795753286147623,0.0010111223458038,0.1897876643073812,0.0005055611729019,0.7542766211377802,0.4003642966787216,0.0106376235017897,0.2001821483393608,0.0053188117508948,0.7530589543937709,0.3816721614437763,0.0237853500496241,0.1908360807218881,0.011892675024812,"Any[Any[(1, :relationship, ""Any[6]""), (2, :workclass, ""Any[4]""), (3, :workclass, ""Any[2, 4]""), (4, :fnlwgt, 2.9999999999999956), (5, :workclass, ""Any[1, 2]""), (6, :occupation, ""Any[1, 3, 4, 5, 6, 8, 11, 12, 13, 14]""), (7, :marital_status, ""Any[1]"")], Any[(1, 1.0), (2, -0.0), (3, -0.0), (4, -0.0), (5, 0.0), (6, 1.0), (7, 0.0), (8, 0.0)]]"
MIP_DIDI,limited-adult-2_train_4.csv,limited-adult-2_test_4.csv,0,2700,2,0.28,10800,0.1694098039215535,1.0,0.7651851851851852,0.3958333333333333,0.0012254901960784,0.1979166666666666,0.0006127450980392,0.7619679087654158,0.4003642966787216,0.0132941005603268,0.2001821483393608,0.0066470502801634,0.76,0.3946078431372548,0.0053104575163398,0.1973039215686274,0.0026552287581699,"Any[Any[(1, :education, ""Any[5]""), (2, :workclass, ""Any[1, 2, 4]""), (3, :workclass, ""Any[2]"")], Any[(1, 1.0), (2, -0.0), (3, -0.0), (4, -0.0)]]"
MIP_DIDI,limited-adult-2_train_5.csv,limited-adult-2_test_5.csv,0,2700,2,0.48,10800,0.125427854548157,1.0,0.7592592592592593,0.3795753286147623,0.0005055611729019,0.1897876643073812,0.0002527805864509,0.7567961808778677,0.4003642966787216,0.0495644086959382,0.2001821483393608,0.0247822043479691,0.7530589543937709,0.3816721614437763,0.0032512348988695,0.1908360807218881,0.0016256174494347,"Any[Any[(1, :capital, 0.9999999999999999), (2, :occupation, ""Any[1, 5, 6, 7, 8, 13]""), (3, :workclass, ""Any[]"")], Any[(1, -0.0), (2, 1.0), (3, 1.0), (4, -0.0)]]"
MIP_DIDI,limited-adult-2_train_3.csv,limited-adult-2_test_3.csv,0,2700,3,0.22,10800,0.176113143438205,1.0,0.7748148148148148,0.388177148060546,0.0021304499716512,0.194088574030273,0.0010652249858256,0.777615700835433,0.4003642966787216,0.0419480403807622,0.2001821483393608,0.0209740201903811,0.78,0.3847409384288505,0.0016951967516365,0.1923704692144252,0.0008475983758182,"Any[Any[(1, :capital, 1.9999999999999947), (2, :fnlwgt, 4.0000000000000195), (3, :relationship, ""Any[3, 6]""), (4, :capital, 3.0000000000000187), (5, :capital, 2.999999999999884), (6, :capital, 3.0000000000000178), (7, :education, ""Any[3, 4, 6]"")], Any[(1, -0.0), (2, 1.0), (3, 0.0), (4, 1.0), (5, 1.0), (6, 1.0), (7, -0.0), (8, 1.0)]]"
MIP_DIDI,limited-adult-2_train_3.csv,limited-adult-2_test_3.csv,0,2700,1,0.0,10800,0.2259259259259262,0.0,0.774074074074074,0.388177148060546,0.0681667630714368,0.194088574030273,0.0340833815357184,0.7764222251690758,0.4003642966787216,0.1212462798007119,0.2001821483393608,0.060623139900356,0.7744444444444445,0.3847409384288505,0.0705224756744993,0.1923704692144252,0.0352612378372496,"Any[Any[(1, :capital, 2.0)], Any[(1, 0.0), (2, 1.0)]]"
MIP_DIDI,limited-adult-2_train_5.csv,limited-adult-2_test_5.csv,0,2700,2,0.74,10800,0.0601415721079702,0.738662796417504,0.7718518518518519,0.3795753286147623,0.0011122345803842,0.1897876643073812,0.0005561172901921,0.7655483357644874,0.4003642966787216,0.0089132323948012,0.2001821483393608,0.0044566161974006,0.7697441601779755,0.3816721614437763,0.039265791304943,0.1908360807218881,0.0196328956524715,"Any[Any[(1, :relationship, ""Any[2, 4]""), (2, :workclass, ""Any[2]""), (3, :occupation, ""Any[1, 2, 4, 10, 13]"")], Any[(1, 0.0), (2, -0.0), (3, 1.0), (4, -0.0)]]"
MIP_DIDI,limited-adult-2_train_3.csv,limited-adult-2_test_3.csv,0,2700,3,0.36,10800,0.1620433660685274,1.0,0.747037037037037,0.388177148060546,0.0004085271451016,0.194088574030273,0.0002042635725507,0.7491048932502321,0.4003642966787216,0.0022916989304602,0.2001821483393608,0.0011458494652301,0.7466666666666667,0.3847409384288505,0.0053146708970224,0.1923704692144252,0.0026573354485112,"Any[Any[(1, :race, ""Any[2]""), (2, :workclass, ""Any[1, 4]""), (3, :workclass, ""Any[1]""), (4, :age_group, 3.9999999999999996), (5, :race, ""Any[]""), (6, :native_country, ""Any[1]""), (7, :workclass, ""Any[]"")], Any[(1, 1.0), (2, -0.0), (3, 0.0), (4, -0.0), (5, -0.0), (6, -0.0), (7, 0.0), (8, -0.0)]]"
MIP_DIDI,limited-adult-2_train_1.csv,limited-adult-2_test_1.csv,0,2700,3,0.72,10800,0.0664740740740741,1.0,0.7625925925925926,0.3852405648728138,0.0,0.1926202824364069,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7622222222222222,0.3829729911766687,0.0,0.1914864955883343,0.0,"Any[Any[(1, :relationship, ""Any[]""), (2, :workclass, ""Any[]""), (3, :workclass, ""Any[]""), (4, :native_country, ""Any[]""), (5, :race, ""Any[]""), (6, :native_country, ""Any[]""), (7, :occupation, ""Any[]"")], Any[(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0)]]"
MIP_DIDI,limited-adult-2_train_2.csv,limited-adult-2_test_2.csv,0,2700,3,0.3,10800,0.1765555555555553,1.0,0.7477777777777778,0.4236462959810581,0.0,0.2118231479905291,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7477777777777778,0.423041762358135,0.0,0.2115208811790675,0.0,"Any[Any[(1, :relationship, ""Any[]""), (2, :workclass, ""Any[]""), (3, :workclass, ""Any[]""), (4, :native_country, ""Any[]""), (5, :race, ""Any[]""), (6, :native_country, ""Any[]""), (7, :occupation, ""Any[]"")], Any[(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0)]]"
MIP_DIDI,limited-adult-2_train_1.csv,limited-adult-2_test_1.csv,0,2700,3,0.66,10800,0.0750815383579102,1.0,0.78,0.3852405648728138,0.0004265732695718,0.1926202824364069,0.0002132866347859,0.7679352870972019,0.4003642966787216,0.0072488619740867,0.2001821483393608,0.0036244309870434,0.77,0.3829729911766687,0.024988213107025,0.1914864955883343,0.0124941065535124,"Any[Any[(1, :relationship, ""Any[3, 4, 5, 6]""), (2, :marital_status, ""Any[2]""), (3, :workclass, ""Any[]""), (4, :occupation, ""Any[1, 3, 5, 6, 7, 8, 11, 14]""), (5, :race, ""Any[3]""), (6, :native_country, ""Any[]""), (7, :occupation, ""Any[4]"")], Any[(1, -0.0), (2, 1.0), (3, -0.0), (4, -0.0), (5, -0.0), (6, -0.0), (7, 1.0), (8, -0.0)]]"
MIP_DIDI,limited-adult-2_train_4.csv,limited-adult-2_test_4.csv,0,2700,1,0.86,10800,0.0352074074074074,0.0,0.7485185185185185,0.3958333333333333,0.0,0.1979166666666666,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7477777777777778,0.3946078431372548,0.0,0.1973039215686274,0.0,"Any[Any[(1, :relationship, ""Any[]"")], Any[(1, 0.0), (2, 0.0)]]"
MIP_DIDI,limited-adult-2_train_4.csv,limited-adult-2_test_4.csv,0,2700,1,0.92,10800,0.0201185185185185,0.0,0.7485185185185185,0.3958333333333333,0.0,0.1979166666666666,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7477777777777778,0.3946078431372548,0.0,0.1973039215686274,0.0,"Any[Any[(1, :relationship, ""Any[]"")], Any[(1, 0.0), (2, 0.0)]]"
MIP_DIDI,limited-adult-2_train_4.csv,limited-adult-2_test_4.csv,0,2700,1,0.4,10800,0.1508888888888889,0.0,0.7485185185185185,0.3958333333333333,0.0,0.1979166666666666,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7477777777777778,0.3946078431372548,0.0,0.1973039215686274,0.0,"Any[Any[(1, :relationship, ""Any[]"")], Any[(1, 0.0), (2, 0.0)]]"
MIP_DIDI,limited-adult-2_train_1.csv,limited-adult-2_test_1.csv,0,2700,1,0.46,10800,0.1282,0.0,0.7625925925925926,0.3852405648728138,0.0,0.1926202824364069,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7622222222222222,0.3829729911766687,0.0,0.1914864955883343,0.0,"Any[Any[(1, :relationship, ""Any[]"")], Any[(1, 0.0), (2, 0.0)]]"
MIP_DIDI,limited-adult-2_train_5.csv,limited-adult-2_test_5.csv,0,2700,2,0.3,10800,0.1627802119611994,0.7400444473073892,0.7685185185185185,0.3795753286147623,0.0024772497472194,0.1897876643073812,0.0012386248736097,0.7716483225036467,0.4003642966787216,0.0007364570302437,0.2001821483393608,0.0003682285151219,0.7708565072302559,0.3816721614437763,0.0405320617392395,0.1908360807218881,0.0202660308696197,"Any[Any[(1, :capital, 2.0), (2, :occupation, ""Any[]""), (3, :occupation, ""Any[3, 5, 6, 7, 9, 11, 12, 14]"")], Any[(1, -0.0), (2, 0.0), (3, -0.0), (4, 1.0)]]"
MIP_DIDI,limited-adult-2_train_1.csv,limited-adult-2_test_1.csv,0,2700,1,0.52,10800,0.1139555555555557,0.0,0.7625925925925926,0.3852405648728138,0.0,0.1926202824364069,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7622222222222222,0.3829729911766687,0.0,0.1914864955883343,0.0,"Any[Any[(1, :relationship, ""Any[]"")], Any[(1, 0.0), (2, 0.0)]]"
MIP_DIDI,limited-adult-2_train_3.csv,limited-adult-2_test_3.csv,0,2700,2,0.84,10800,0.0408888888888888,0.7611866676062256,0.7444444444444445,0.388177148060546,0.0,0.194088574030273,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7444444444444445,0.3847409384288505,0.0,0.1923704692144252,0.0,"Any[Any[(1, :relationship, ""Any[]""), (2, :workclass, ""Any[]""), (3, :workclass, ""Any[]"")], Any[(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)]]"
MIP_DIDI,limited-adult-2_train_1.csv,limited-adult-2_test_1.csv,0,2700,1,0.8,10800,0.0474814814814813,0.0,0.7625925925925926,0.3852405648728138,0.0,0.1926202824364069,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7622222222222222,0.3829729911766687,0.0,0.1914864955883343,0.0,"Any[Any[(1, :relationship, ""Any[]"")], Any[(1, 0.0), (2, 0.0)]]"
MIP_DIDI,limited-adult-2_train_2.csv,limited-adult-2_test_2.csv,0,2700,2,0.7,10800,0.0756666666666666,0.7216127497040778,0.7477777777777778,0.4236462959810581,0.0,0.2118231479905291,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7477777777777778,0.423041762358135,0.0,0.2115208811790675,0.0,"Any[Any[(1, :relationship, ""Any[]""), (2, :workclass, ""Any[]""), (3, :workclass, ""Any[]"")], Any[(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)]]"
MIP_DIDI,limited-adult-2_train_2.csv,limited-adult-2_test_2.csv,0,2700,1,0.76,10800,0.0605333333333334,0.0,0.7477777777777778,0.4236462959810581,0.0,0.2118231479905291,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7477777777777778,0.423041762358135,0.0,0.2115208811790675,0.0,"Any[Any[(1, :relationship, ""Any[]"")], Any[(1, 0.0), (2, 0.0)]]"
MIP_DIDI,limited-adult-2_train_2.csv,limited-adult-2_test_2.csv,0,2700,1,0.62,10800,0.0958444444444442,0.0,0.7477777777777778,0.4236462959810581,0.0,0.2118231479905291,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7477777777777778,0.423041762358135,0.0,0.2115208811790675,0.0,"Any[Any[(1, :relationship, ""Any[]"")], Any[(1, 0.0), (2, 0.0)]]"
MIP_DIDI,limited-adult-2_train_3.csv,limited-adult-2_test_3.csv,0,2700,1,0.16,10800,0.2006844598692062,0.0,0.774074074074074,0.388177148060546,0.0681667630714368,0.194088574030273,0.0340833815357184,0.7764222251690758,0.4003642966787216,0.1212462798007119,0.2001821483393608,0.060623139900356,0.7744444444444445,0.3847409384288505,0.0705224756744993,0.1923704692144252,0.0352612378372496,"Any[Any[(1, :capital, 2.0)], Any[(1, -0.0), (2, 1.0)]]"
MIP_DIDI,limited-adult-2_train_3.csv,limited-adult-2_test_3.csv,0,2700,1,0.02,10800,0.2227707426688361,0.0,0.774074074074074,0.388177148060546,0.0681667630714368,0.194088574030273,0.0340833815357184,0.7764222251690758,0.4003642966787216,0.1212462798007119,0.2001821483393608,0.060623139900356,0.7744444444444445,0.3847409384288505,0.0705224756744993,0.1923704692144252,0.0352612378372496,"Any[Any[(1, :capital, 2.0000000000000053)], Any[(1, 0.0), (2, 1.0)]]"
MIP_DIDI,limited-adult-2_train_2.csv,limited-adult-2_test_2.csv,0,2700,1,0.88,10800,0.0302666666666667,0.0,0.7477777777777778,0.4236462959810581,0.0,0.2118231479905291,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7477777777777778,0.423041762358135,0.0,0.2115208811790675,0.0,"Any[Any[(1, :relationship, ""Any[]"")], Any[(1, 0.0), (2, 0.0)]]"
MIP_DIDI,limited-adult-2_train_1.csv,limited-adult-2_test_1.csv,0,2700,2,0.16,10800,0.1689536741428992,1.0,0.8155555555555556,0.3852405648728138,0.0876271300599447,0.1926202824364069,0.0438135650299723,0.8042699907174115,0.4003642966787216,0.0771833928859438,0.2001821483393608,0.0385916964429719,0.8166666666666667,0.3829729911766687,0.0833164949147976,0.1914864955883343,0.0416582474573987,"Any[Any[(1, :relationship, ""Any[1]""), (2, :education, ""Any[1, 3, 4, 6]""), (3, :relationship, ""Any[1, 2, 3, 4, 5]"")], Any[(1, 0.0), (2, 1.0), (3, -0.0), (4, 1.0)]]"
MIP_DIDI,limited-adult-2_train_1.csv,limited-adult-2_test_1.csv,0,2700,2,0.02,10800,0.1955325520307131,0.9605957615883516,0.8033333333333333,0.3852405648728138,0.1399609348689971,0.1926202824364069,0.0699804674344985,0.7839809043893383,0.4003642966787216,0.1205440056746831,0.2001821483393608,0.0602720028373415,0.8133333333333334,0.3829729911766687,0.1869737994207584,0.1914864955883343,0.0934868997103792,"Any[Any[(1, :capital, 2.0), (2, :education, ""Any[1, 2, 3, 4, 6]""), (3, :marital_status, ""Any[3]"")], Any[(1, -0.0), (2, 1.0), (3, -0.0), (4, 1.0)]]"
MIP_DIDI,limited-adult-2_train_2.csv,limited-adult-2_test_2.csv,0,2700,2,0.6,10800,0.100888888888889,0.7216127497040769,0.7477777777777778,0.4236462959810581,0.0,0.2118231479905291,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7477777777777778,0.423041762358135,0.0,0.2115208811790675,0.0,"Any[Any[(1, :relationship, ""Any[]""), (2, :workclass, ""Any[]""), (3, :workclass, ""Any[]"")], Any[(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)]]"
MIP_DIDI,limited-adult-2_train_1.csv,limited-adult-2_test_1.csv,0,2700,1,0.9,10800,0.0237407407407406,0.0,0.7625925925925926,0.3852405648728138,0.0,0.1926202824364069,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7622222222222222,0.3829729911766687,0.0,0.1914864955883343,0.0,"Any[Any[(1, :relationship, ""Any[]"")], Any[(1, 0.0), (2, 0.0)]]"
MIP_DIDI,limited-adult-2_train_3.csv,limited-adult-2_test_3.csv,0,2700,2,0.46,10800,0.133542259078736,1.0,0.752962962962963,0.388177148060546,0.0003092588668526,0.194088574030273,0.0001546294334263,0.7599787826548203,0.4003642966787216,0.0102545502982178,0.2001821483393608,0.0051272751491088,0.7466666666666667,0.3847409384288505,0.0006643338621277,0.1923704692144252,0.0003321669310639,"Any[Any[(1, :relationship, ""Any[1, 3, 5, 6]""), (2, :occupation, ""Any[3, 5, 6, 7, 8, 11, 12, 14]""), (3, :age_group, 0.0)], Any[(1, -0.0), (2, 1.0), (3, -0.0), (4, -0.0)]]"
MIP_DIDI,limited-adult-2_train_5.csv,limited-adult-2_test_5.csv,0,2700,3,0.04,10800,0.2014208515897087,1.0,0.7981481481481482,0.3795753286147623,0.191076845298281,0.1897876643073812,0.0955384226491405,0.7935287097201963,0.4003642966787216,0.2232158088710253,0.2001821483393608,0.1116079044355126,0.8042269187986651,0.3816721614437763,0.2064477121573369,0.1908360807218881,0.1032238560786684,"Any[Any[(1, :capital, 1.9999999999999947), (2, :occupation, ""Any[4, 11]""), (3, :age_group, 1.0000000000000189), (4, :relationship, ""Any[2, 3, 4, 5]""), (5, :capital, 2.0), (6, :capital, 2.000000000000017), (7, :age_group, 1.9999999999999893)], Any[(1, 0.0), (2, 1.0), (3, -0.0), (4, 0.0), (5, 1.0), (6, -0.0), (7, 1.0), (8, 1.0)]]"
MIP_DIDI,limited-adult-2_train_3.csv,limited-adult-2_test_3.csv,0,2700,2,0.52,10800,0.1204109706719326,0.7567129035101148,0.75,0.388177148060546,0.0007903282152899,0.194088574030273,0.0003951641076449,0.7464527251027715,0.4003642966787216,0.0328533015790735,0.2001821483393608,0.0164266507895368,0.7555555555555555,0.3847409384288505,0.0139281030404727,0.1923704692144252,0.0069640515202364,"Any[Any[(1, :occupation, ""Any[9, 10]""), (2, :workclass, ""Any[1, 4]""), (3, :race, ""Any[3]"")], Any[(1, 1.0), (2, -0.0), (3, 0.0), (4, -0.0)]]"
MIP_DIDI,limited-adult-2_train_5.csv,limited-adult-2_test_5.csv,0,2700,3,0.38,10800,0.1566074074074073,1.0,0.7474074074074074,0.3795753286147623,0.0,0.1897876643073812,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7474972191323693,0.3816721614437763,0.0,0.1908360807218881,0.0,"Any[Any[(1, :relationship, ""Any[]""), (2, :workclass, ""Any[]""), (3, :workclass, ""Any[]""), (4, :native_country, ""Any[]""), (5, :race, ""Any[]""), (6, :native_country, ""Any[]""), (7, :occupation, ""Any[]"")], Any[(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0)]]"
MIP_DIDI,limited-adult-2_train_1.csv,limited-adult-2_test_1.csv,0,2700,1,0.84,10800,0.0379851851851851,0.0,0.7625925925925926,0.3852405648728138,0.0,0.1926202824364069,0.0,0.7510940193608274,0.4003642966787216,0.0,0.2001821483393608,0.0,0.7622222222222222,0.3829729911766687,0.0,0.1914864955883343,0.0,"Any[Any[(1, :relationship, ""Any[]"")], Any[(1, 0.0), (2, 0.0)]]"
