Approach,train_file_name,test_file_name,kamiran_version,N_train,depth,lambda,time_limit,obj_val,gap,train_acc,train_data_didi,train_pred_didi,train_data_sp,train_pred_sp,test_acc,test_data_didi,test_pred_didi,test_data_sp,test_pred_sp,calibration_acc,calibration_data_didi,calibration_pred_didi,calibration_data_sp,calibration_pred_sp,tree
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.24,10800,0.22835686839229505,0.0,0.7133333333333334,0.2749277082061267,0.043709173857444134,0.1374638541030634,0.02185458692872211,0.7,0.3714495335918666,0.0035635677601928498,0.1857247667959333,0.0017817838800964214,0.7,0.3714495335918666,0.0035635677601928498,0.1857247667959333,0.0017817838800964214,"Any[Any[(1, :credit_history, ""Any[2, 3, 4, 5]"")], Any[(1, 1.0), (2, -0.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.26,10800,0.2229866666666667,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.28,10800,0.21695999999999985,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.2,10800,0.23807516810482052,0.0,0.7133333333333334,0.2749277082061267,0.043709173857444134,0.1374638541030634,0.02185458692872211,0.7,0.3714495335918666,0.0035635677601928498,0.1857247667959333,0.0017817838800964214,0.7,0.3714495335918666,0.0035635677601928498,0.1857247667959333,0.0017817838800964214,"Any[Any[(1, :credit_history, ""Any[1]"")], Any[(1, -0.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.32,10800,0.20490666666666665,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.34,10800,0.19887999999999995,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.36,10800,0.19285333333333338,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.38,10800,0.18682666666666667,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.3,10800,0.21093333333333342,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.42,10800,0.17477331420226816,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :present_resident, 2.999999999999997)], Any[(1, 1.0), (2, 0.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.44,10800,0.1687466666666666,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.46,10800,0.16271999999999992,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.48,10800,0.1566933333333334,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.4,10800,0.18079999999999993,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.52,10800,0.14464000000000005,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.54,10800,0.13861333333333337,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.56,10800,0.13258666666666657,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :instalrate, 0.0)], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.58,10800,0.12656,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :instalrate, 0.0)], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.5,10800,0.15066666666666662,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.62,10800,0.11450666666666673,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.64,10800,0.10847999999999992,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.66,10800,0.10245333333333333,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.68,10800,0.09642666666666669,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.6,10800,0.12053333333333337,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :instalrate, 0.0)], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.72,10800,0.0843733333333333,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.74,10800,0.0783466666666667,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.76,10800,0.07232000000000002,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.78,10800,0.06629333333333329,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.7,10800,0.09039999999999997,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.82,10800,0.05424,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.84,10800,0.048213333333333344,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.86,10800,0.04218666666666665,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.88,10800,0.03616000000000001,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.8,10800,0.06026666666666668,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.92,10800,0.024106666666666665,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.94,10800,0.018080000000000016,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.96,10800,0.012053333333333346,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.98,10800,0.006026666666666673,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,1,0.9,10800,0.03013333333333334,0.0,0.6986666666666667,0.2749277082061267,0.0,0.1374638541030634,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,0.704,0.3714495335918666,0.0,0.1857247667959333,0.0,"Any[Any[(1, :telephn, ""Any[1, 2]"")], Any[(1, 1.0), (2, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,2,0.02,10800,0.2636312322247857,0.9791430092795899,0.732,0.2749277082061267,0.049561640994919366,0.1374638541030634,0.024780820497459666,0.708,0.3714495335918666,0.04213394822345663,0.1857247667959333,0.02106697411172831,0.708,0.3714495335918666,0.04213394822345663,0.1857247667959333,0.02106697411172831,"Any[Any[(1, :credit_history, ""Any[2, 4]""), (2, :chek_acc, ""Any[2, 3, 4]""), (3, :credit_history, ""Any[3, 4, 5]"")], Any[(1, 1.0), (2, 0.0), (3, 1.0), (4, -0.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,2,0.04,10800,0.2586779709911174,0.9574872638512227,0.7306666666666667,0.2749277082061267,0.002949274777940436,0.1374638541030634,0.0014746373889702458,0.688,0.3714495335918666,0.12535373650560744,0.1857247667959333,0.06267686825280372,0.688,0.3714495335918666,0.12535373650560744,0.1857247667959333,0.06267686825280372,"Any[Any[(1, :chek_acc, ""Any[2, 3, 4]""), (2, :credit_history, ""Any[1]""), (3, :purpose, ""Any[2, 3, 4, 5, 7, 9]"")], Any[(1, -0.0), (2, 1.0), (3, 1.0), (4, -0.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,2,0.06,10800,0.25335028982000934,0.9348899008401085,0.7306666666666667,0.2749277082061267,0.002949274777940436,0.1374638541030634,0.0014746373889702458,0.688,0.3714495335918666,0.12535373650560744,0.1857247667959333,0.06267686825280372,0.688,0.3714495335918666,0.12535373650560744,0.1857247667959333,0.06267686825280372,"Any[Any[(1, :chek_acc, ""Any[2, 3, 4]""), (2, :credit_history, ""Any[1]""), (3, :purpose, ""Any[2, 3, 4, 5, 7, 9]"")], Any[(1, -0.0), (2, 1.0), (3, 1.0), (4, -0.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,2,0.08,10800,0.24781247225274855,0.9112465306667078,0.7306666666666667,0.2749277082061267,0.0003225769288372482,0.1374638541030634,0.00016128846441865186,0.704,0.3714495335918666,0.011738811445341168,0.1857247667959333,0.005869405722670584,0.704,0.3714495335918666,0.011738811445341168,0.1857247667959333,0.005869405722670584,"Any[Any[(1, :purpose, ""Any[1, 6, 8]""), (2, :chek_acc, ""Any[1, 2]""), (3, :credit_history, ""Any[2, 3, 4, 5]"")], Any[(1, -0.0), (2, 1.0), (3, 1.0), (4, -0.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,2,0.0,10800,0.2666666666666666,1.0,0.7333333333333333,0.2749277082061267,0.21663344892339947,0.1374638541030634,0.10831672446169971,0.72,0.3714495335918666,0.10355308667854524,0.1857247667959333,0.05177654333927262,0.72,0.3714495335918666,0.10355308667854524,0.1857247667959333,0.05177654333927262,"Any[Any[(1, :credit_history, ""Any[2, 3, 4]""), (2, :chek_acc, ""Any[2, 3, 4]""), (3, :credit_history, ""Any[2, 5]"")], Any[(1, 1.0), (2, 0.0), (3, 1.0), (4, 0.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,2,0.12,10800,0.23705204179810535,0.902702369943093,0.7306666666666667,0.2749277082061267,0.0003225769288372482,0.1374638541030634,0.00016128846441865186,0.704,0.3714495335918666,0.011738811445341168,0.1857247667959333,0.005869405722670584,0.704,0.3714495335918666,0.011738811445341168,0.1857247667959333,0.005869405722670584,"Any[Any[(1, :purpose, ""Any[1, 6, 8]""), (2, :chek_acc, ""Any[3, 4]""), (3, :credit_history, ""Any[2, 3, 4, 5]"")], Any[(1, 1.0), (2, -0.0), (3, 1.0), (4, -0.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,2,0.14,10800,0.2285063943237982,0.9013576559341835,0.74,0.2749277082061267,0.035045679197244356,0.1374638541030634,0.01752283959862222,0.752,0.3714495335918666,0.09684519442406461,0.1857247667959333,0.04842259721203235,0.752,0.3714495335918666,0.09684519442406461,0.1857247667959333,0.04842259721203235,"Any[Any[(1, :month_duration, 3.0), (2, :credit_history, ""Any[1, 2]""), (3, :chek_acc, ""Any[1, 2]"")], Any[(1, -0.0), (2, 1.0), (3, 0.0), (4, 1.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,2,0.16,10800,0.22629161230861447,0.9027086746674339,0.7306666666666667,0.2749277082061267,0.0003225769288372482,0.1374638541030634,0.00016128846441865186,0.704,0.3714495335918666,0.011738811445341168,0.1857247667959333,0.005869405722670584,0.704,0.3714495335918666,0.011738811445341168,0.1857247667959333,0.005869405722670584,"Any[Any[(1, :purpose, ""Any[1, 6, 8]""), (2, :chek_acc, ""Any[1, 2]""), (3, :credit_history, ""Any[2, 3, 4, 5]"")], Any[(1, -0.0), (2, 1.0), (3, 1.0), (4, -0.0)]]",
MIP_DIDI,german_binary_train_1.csv,german_binary_test_1.csv,0,750,2,0.18,10800,0.2209113967849919,0.9027120570104109,0.7306666666666667,0.2749277082061267,0.0003225769288372482,0.1374638541030634,0.00016128846441865186,0.704,0.3714495335918666,0.011738811445341168,0.1857247667959333,0.005869405722670584,0.704,0.3714495335918666,0.011738811445341168,0.1857247667959333,0.005869405722670584,"Any[Any[(1, :purpose, ""Any[1, 6, 8]""), (2, :chek_acc, ""Any[3, 4]""), (3, :credit_history, ""Any[2, 3, 4, 5]"")], Any[(1, 1.0), (2, -0.0), (3, 1.0), (4, -0.0)]]",
